boundary_mode,ci95_high,ci95_low,horizon,layer,mean,metric,model,n_problems
reserved,16.435125739198078,15.714313768179316,5,12,16.07432194350542,normalized_mse,B2,466
reserved,0.7948578829011248,0.7849424479588327,1,12,0.7899549306858651,perp_score,B2,492
reserved,1.4216651064339096,1.4016977796485093,1,16,1.4115720508392477,cos_score,B2,492
reserved,1.7786752757741007,1.702999557960281,1,16,1.7409233019285655,normalized_mse,B2,492
reserved,4.274509060556791,4.135896696838498,2,16,4.204277236899044,normalized_mse,B2,492
reserved,8.874675044322409,8.552698898417592,3,16,8.710088634964974,normalized_mse,B2,486
reserved,22.030699170297666,21.176490156385707,5,16,21.59984240742709,normalized_mse,B2,466
reserved,0.811287157122545,0.8030603630401849,1,16,0.8071858870873816,perp_score,B2,492
reserved,1.41130584252586,1.3900156947328073,1,20,1.4004592044271307,cos_score,B2,492
reserved,1.7186545225983338,1.6391435654478235,1,20,1.6786964515435383,normalized_mse,B2,492
reserved,4.135058694649603,3.980565385382826,2,20,4.056530736295895,normalized_mse,B2,492
reserved,8.60521789295281,8.253142709263335,3,20,8.424647203782252,normalized_mse,B2,486
reserved,21.37084331759634,20.441733964591034,5,20,20.90279139640675,normalized_mse,B2,466
reserved,0.8063981327913718,0.7979414302584702,1,20,0.8021682921272452,perp_score,B2,492
reserved,1.4196614270432741,1.396911996508701,1,24,1.4081304372211525,cos_score,B2,492
reserved,1.5756013068423236,1.4846511713279225,1,24,1.5298397644584514,normalized_mse,B2,492
reserved,3.68382405678177,3.5150257624544143,2,24,3.597597799422272,normalized_mse,B2,492
reserved,7.739277011515475,7.3383033460849445,3,24,7.533328601643027,normalized_mse,B2,486
reserved,18.89895078002934,17.90547105050776,5,24,18.401894708171973,normalized_mse,B2,466
reserved,0.8118166872234066,0.8033713072175066,1,24,0.8075664080496942,perp_score,B2,492
reserved,1.4194043098237823,1.3954575433597232,1,28,1.4072590160230067,cos_score,B2,492
reserved,1.4284904029352623,1.3353667142033165,1,28,1.3818539454257988,normalized_mse,B2,492
reserved,3.1976015387447245,3.055650157327185,2,28,3.1256956956999438,normalized_mse,B2,492
reserved,6.732352328699817,6.355475230992846,3,28,6.540831813827056,normalized_mse,B2,486
reserved,16.205625371574385,15.281272968579666,5,28,15.741948105006912,normalized_mse,B2,466
reserved,0.8156294596900198,0.8070541734734692,1,28,0.8113041664022403,perp_score,B2,492
reserved,1.3999853122080663,1.3748349137697886,1,32,1.3872714409176092,cos_score,B2,492
reserved,1.0484883107612986,0.9790755227613062,1,32,1.0137200534294961,normalized_mse,B2,492
